index,scheduled_offset_ms,start_offset_ms,timestamp_utc,operation,row_id,latency_ms,success,error
229,4580.0,4580.171,2026-09-17T13:49:25.642730+00:00,read,7982,1.999,True,
230,4600.0,4600.174,2026-09-17T13:49:25.662733+00:00,read,6533,3.192,True,
231,4620.0,4620.184,2026-09-17T13:49:25.682742+00:00,write,8362,1.802,True,
232,4640.0,4640.156,2026-09-17T13:49:25.702716+00:00,read,4876,2.139,True,
233,4660.0,4660.205,2026-09-17T13:49:25.722766+00:00,read,9903,2.625,True,
234,4680.0,4680.218,2026-09-17T13:49:25.742780+00:00,read,7111,2.749,True,
235,4700.0,4700.26,2026-09-17T13:49:25.762825+00:00,read,6746,4.211,True,
236,4720.0,4720.158,2026-09-17T13:49:25.782718+00:00,read,821,4.48,True,
237,4740.0,4740.168,2026-09-17T13:49:25.802729+00:00,read,5785,3.727,True,
238,4760.0,4760.196,2026-09-17T13:49:25.822761+00:00,read,4830,4.24,True,
239,4780.0,4780.336,2026-09-17T13:49:25.842901+00:00,read,6375,4.437,True,
240,4800.0,4800.229,2026-09-17T13:49:25.862793+00:00,read,9201,3.328,True,
241,4820.0,4820.247,2026-09-17T13:49:25.882811+00:00,read,3349,3.476,True,
242,4840.0,4840.149,2026-09-17T13:49:25.902710+00:00,read,895,2.742,True,
243,4860.0,4860.254,2026-09-17T13:49:25.922818+00:00,read,2132,4.747,True,
244,4880.0,4880.205,2026-09-17T13:49:25.942766+00:00,read,7379,3.206,True,
245,4900.0,4900.33,2026-09-17T13:49:25.962893+00:00,read,6206,5.091,True,
246,4920.0,4920.374,2026-09-17T13:49:25.982939+00:00,read,8886,4.743,True,
247,4940.0,4940.197,2026-09-17T13:49:26.002757+00:00,read,730,3.508,True,
248,4960.0,4960.262,2026-09-17T13:49:26.022822+00:00,read,6169,4.152,True,
249,4980.0,4980.214,2026-09-17T13:49:26.042776+00:00,read,9116,2.847,True,
250,5000.0,5000.187,2026-09-17T13:49:26.062750+00:00,read,5999,3.263,True,
251,5020.0,5020.364,2026-09-17T13:49:26.082928+00:00,write,3158,2.842,True,
252,5040.0,5040.288,2026-09-17T13:49:26.102850+00:00,read,3570,2.581,True,
