sample,start_utc,end_utc,phase,event_relative_s,address,token_rows,up_normal_rows,owns_values,ownership_sha256,source_file
39,2026-09-22T13:04:21.3309794+00:00,2026-09-22T13:04:21.7034229+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000039.txt
39,2026-09-22T13:04:21.3309794+00:00,2026-09-22T13:04:21.7034229+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000039.txt
39,2026-09-22T13:04:21.3309794+00:00,2026-09-22T13:04:21.7034229+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000039.txt
40,2026-09-22T13:04:23.3916587+00:00,2026-09-22T13:04:23.7601081+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000040.txt
40,2026-09-22T13:04:23.3916587+00:00,2026-09-22T13:04:23.7601081+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000040.txt
40,2026-09-22T13:04:23.3916587+00:00,2026-09-22T13:04:23.7601081+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000040.txt
41,2026-09-22T13:04:25.4447808+00:00,2026-09-22T13:04:25.8093603+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000041.txt
41,2026-09-22T13:04:25.4447808+00:00,2026-09-22T13:04:25.8093603+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000041.txt
41,2026-09-22T13:04:25.4447808+00:00,2026-09-22T13:04:25.8093603+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000041.txt
42,2026-09-22T13:04:27.5010386+00:00,2026-09-22T13:04:27.8434414+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000042.txt
42,2026-09-22T13:04:27.5010386+00:00,2026-09-22T13:04:27.8434414+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000042.txt
42,2026-09-22T13:04:27.5010386+00:00,2026-09-22T13:04:27.8434414+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000042.txt
43,2026-09-22T13:04:29.5570385+00:00,2026-09-22T13:04:29.9478379+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000043.txt
43,2026-09-22T13:04:29.5570385+00:00,2026-09-22T13:04:29.9478379+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000043.txt
43,2026-09-22T13:04:29.5570385+00:00,2026-09-22T13:04:29.9478379+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000043.txt
44,2026-09-22T13:04:31.6065359+00:00,2026-09-22T13:04:31.9946204+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000044.txt
44,2026-09-22T13:04:31.6065359+00:00,2026-09-22T13:04:31.9946204+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000044.txt
44,2026-09-22T13:04:31.6065359+00:00,2026-09-22T13:04:31.9946204+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000044.txt
45,2026-09-22T13:04:33.6616722+00:00,2026-09-22T13:04:34.0106612+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000045.txt
45,2026-09-22T13:04:33.6616722+00:00,2026-09-22T13:04:34.0106612+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000045.txt
45,2026-09-22T13:04:33.6616722+00:00,2026-09-22T13:04:34.0106612+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000045.txt
46,2026-09-22T13:04:35.7122090+00:00,2026-09-22T13:04:36.1540111+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000046.txt
46,2026-09-22T13:04:35.7122090+00:00,2026-09-22T13:04:36.1540111+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000046.txt
46,2026-09-22T13:04:35.7122090+00:00,2026-09-22T13:04:36.1540111+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000046.txt
47,2026-09-22T13:04:37.7623812+00:00,2026-09-22T13:04:38.2101853+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000047.txt
47,2026-09-22T13:04:37.7623812+00:00,2026-09-22T13:04:38.2101853+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000047.txt
47,2026-09-22T13:04:37.7623812+00:00,2026-09-22T13:04:38.2101853+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000047.txt
48,2026-09-22T13:04:39.8122012+00:00,2026-09-22T13:04:40.2103019+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000048.txt
48,2026-09-22T13:04:39.8122012+00:00,2026-09-22T13:04:40.2103019+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000048.txt
48,2026-09-22T13:04:39.8122012+00:00,2026-09-22T13:04:40.2103019+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000048.txt
49,2026-09-22T13:04:41.8553958+00:00,2026-09-22T13:04:42.2123863+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000049.txt
49,2026-09-22T13:04:41.8553958+00:00,2026-09-22T13:04:42.2123863+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000049.txt
49,2026-09-22T13:04:41.8553958+00:00,2026-09-22T13:04:42.2123863+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000049.txt
50,2026-09-22T13:04:43.8844826+00:00,2026-09-22T13:04:44.2622511+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000050.txt
50,2026-09-22T13:04:43.8844826+00:00,2026-09-22T13:04:44.2622511+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000050.txt
50,2026-09-22T13:04:43.8844826+00:00,2026-09-22T13:04:44.2622511+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000050.txt
51,2026-09-22T13:04:45.9265796+00:00,2026-09-22T13:04:46.2926865+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000051.txt
51,2026-09-22T13:04:45.9265796+00:00,2026-09-22T13:04:46.2926865+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000051.txt
51,2026-09-22T13:04:45.9265796+00:00,2026-09-22T13:04:46.2926865+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000051.txt
52,2026-09-22T13:04:47.9701196+00:00,2026-09-22T13:04:48.3950002+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000052.txt
52,2026-09-22T13:04:47.9701196+00:00,2026-09-22T13:04:48.3950002+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000052.txt
52,2026-09-22T13:04:47.9701196+00:00,2026-09-22T13:04:48.3950002+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000052.txt
53,2026-09-22T13:04:49.9958247+00:00,2026-09-22T13:04:50.3597531+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000053.txt
53,2026-09-22T13:04:49.9958247+00:00,2026-09-22T13:04:50.3597531+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000053.txt
53,2026-09-22T13:04:49.9958247+00:00,2026-09-22T13:04:50.3597531+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000053.txt
54,2026-09-22T13:04:52.0510454+00:00,2026-09-22T13:04:52.4583876+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000054.txt
54,2026-09-22T13:04:52.0510454+00:00,2026-09-22T13:04:52.4583876+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000054.txt
54,2026-09-22T13:04:52.0510454+00:00,2026-09-22T13:04:52.4583876+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000054.txt
55,2026-09-22T13:04:54.1012915+00:00,2026-09-22T13:04:54.4656457+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000055.txt
55,2026-09-22T13:04:54.1012915+00:00,2026-09-22T13:04:54.4656457+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000055.txt
55,2026-09-22T13:04:54.1012915+00:00,2026-09-22T13:04:54.4656457+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000055.txt
56,2026-09-22T13:04:56.1521974+00:00,2026-09-22T13:04:56.5009290+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000056.txt
56,2026-09-22T13:04:56.1521974+00:00,2026-09-22T13:04:56.5009290+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000056.txt
56,2026-09-22T13:04:56.1521974+00:00,2026-09-22T13:04:56.5009290+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000056.txt
57,2026-09-22T13:04:58.2006655+00:00,2026-09-22T13:04:58.5645193+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000057.txt
57,2026-09-22T13:04:58.2006655+00:00,2026-09-22T13:04:58.5645193+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000057.txt
57,2026-09-22T13:04:58.2006655+00:00,2026-09-22T13:04:58.5645193+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000057.txt
58,2026-09-22T13:05:00.2597940+00:00,2026-09-22T13:05:00.6966879+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000058.txt
58,2026-09-22T13:05:00.2597940+00:00,2026-09-22T13:05:00.6966879+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000058.txt
58,2026-09-22T13:05:00.2597940+00:00,2026-09-22T13:05:00.6966879+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000058.txt
59,2026-09-22T13:05:02.3201667+00:00,2026-09-22T13:05:02.7150955+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000059.txt
59,2026-09-22T13:05:02.3201667+00:00,2026-09-22T13:05:02.7150955+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000059.txt
59,2026-09-22T13:05:02.3201667+00:00,2026-09-22T13:05:02.7150955+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000059.txt
60,2026-09-22T13:05:04.3413394+00:00,2026-09-22T13:05:04.7393820+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000060.txt
60,2026-09-22T13:05:04.3413394+00:00,2026-09-22T13:05:04.7393820+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000060.txt
60,2026-09-22T13:05:04.3413394+00:00,2026-09-22T13:05:04.7393820+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000060.txt
61,2026-09-22T13:05:06.3743884+00:00,2026-09-22T13:05:06.8032728+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000061.txt
61,2026-09-22T13:05:06.3743884+00:00,2026-09-22T13:05:06.8032728+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000061.txt
61,2026-09-22T13:05:06.3743884+00:00,2026-09-22T13:05:06.8032728+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000061.txt
62,2026-09-22T13:05:08.4247079+00:00,2026-09-22T13:05:08.8153082+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000062.txt
62,2026-09-22T13:05:08.4247079+00:00,2026-09-22T13:05:08.8153082+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000062.txt
62,2026-09-22T13:05:08.4247079+00:00,2026-09-22T13:05:08.8153082+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000062.txt
63,2026-09-22T13:05:10.4775093+00:00,2026-09-22T13:05:10.7896028+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000063.txt
63,2026-09-22T13:05:10.4775093+00:00,2026-09-22T13:05:10.7896028+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000063.txt
63,2026-09-22T13:05:10.4775093+00:00,2026-09-22T13:05:10.7896028+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000063.txt
64,2026-09-22T13:05:12.5279923+00:00,2026-09-22T13:05:12.9871880+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000064.txt
64,2026-09-22T13:05:12.5279923+00:00,2026-09-22T13:05:12.9871880+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000064.txt
64,2026-09-22T13:05:12.5279923+00:00,2026-09-22T13:05:12.9871880+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000064.txt
65,2026-09-22T13:05:14.5838732+00:00,2026-09-22T13:05:14.9856357+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000065.txt
65,2026-09-22T13:05:14.5838732+00:00,2026-09-22T13:05:14.9856357+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000065.txt
65,2026-09-22T13:05:14.5838732+00:00,2026-09-22T13:05:14.9856357+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000065.txt
66,2026-09-22T13:05:16.6476859+00:00,2026-09-22T13:05:17.0403225+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000066.txt
66,2026-09-22T13:05:16.6476859+00:00,2026-09-22T13:05:17.0403225+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000066.txt
66,2026-09-22T13:05:16.6476859+00:00,2026-09-22T13:05:17.0403225+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000066.txt
67,2026-09-22T13:05:18.7278478+00:00,2026-09-22T13:05:19.0899247+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000067.txt
67,2026-09-22T13:05:18.7278478+00:00,2026-09-22T13:05:19.0899247+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000067.txt
67,2026-09-22T13:05:18.7278478+00:00,2026-09-22T13:05:19.0899247+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000067.txt
68,2026-09-22T13:05:20.7609342+00:00,2026-09-22T13:05:21.0947882+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000068.txt
68,2026-09-22T13:05:20.7609342+00:00,2026-09-22T13:05:21.0947882+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000068.txt
68,2026-09-22T13:05:20.7609342+00:00,2026-09-22T13:05:21.0947882+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000068.txt
69,2026-09-22T13:05:22.8078176+00:00,2026-09-22T13:05:23.2181473+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000069.txt
69,2026-09-22T13:05:22.8078176+00:00,2026-09-22T13:05:23.2181473+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000069.txt
69,2026-09-22T13:05:22.8078176+00:00,2026-09-22T13:05:23.2181473+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000069.txt
70,2026-09-22T13:05:24.8731137+00:00,2026-09-22T13:05:25.2795943+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000070.txt
70,2026-09-22T13:05:24.8731137+00:00,2026-09-22T13:05:25.2795943+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000070.txt
70,2026-09-22T13:05:24.8731137+00:00,2026-09-22T13:05:25.2795943+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000070.txt
71,2026-09-22T13:05:26.9333871+00:00,2026-09-22T13:05:27.2422297+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000071.txt
71,2026-09-22T13:05:26.9333871+00:00,2026-09-22T13:05:27.2422297+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000071.txt
71,2026-09-22T13:05:26.9333871+00:00,2026-09-22T13:05:27.2422297+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000071.txt
72,2026-09-22T13:05:28.9715187+00:00,2026-09-22T13:05:29.3819505+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000072.txt
72,2026-09-22T13:05:28.9715187+00:00,2026-09-22T13:05:29.3819505+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000072.txt
72,2026-09-22T13:05:28.9715187+00:00,2026-09-22T13:05:29.3819505+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000072.txt
73,2026-09-22T13:05:31.0236379+00:00,2026-09-22T13:05:31.4428547+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000073.txt
73,2026-09-22T13:05:31.0236379+00:00,2026-09-22T13:05:31.4428547+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000073.txt
73,2026-09-22T13:05:31.0236379+00:00,2026-09-22T13:05:31.4428547+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000073.txt
74,2026-09-22T13:05:33.0618935+00:00,2026-09-22T13:05:33.4951976+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000074.txt
74,2026-09-22T13:05:33.0618935+00:00,2026-09-22T13:05:33.4951976+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000074.txt
74,2026-09-22T13:05:33.0618935+00:00,2026-09-22T13:05:33.4951976+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000074.txt
75,2026-09-22T13:05:35.0982318+00:00,2026-09-22T13:05:35.4226688+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000075.txt
75,2026-09-22T13:05:35.0982318+00:00,2026-09-22T13:05:35.4226688+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000075.txt
75,2026-09-22T13:05:35.0982318+00:00,2026-09-22T13:05:35.4226688+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000075.txt
76,2026-09-22T13:05:37.1165287+00:00,2026-09-22T13:05:37.5509658+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000076.txt
76,2026-09-22T13:05:37.1165287+00:00,2026-09-22T13:05:37.5509658+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000076.txt
76,2026-09-22T13:05:37.1165287+00:00,2026-09-22T13:05:37.5509658+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000076.txt
77,2026-09-22T13:05:39.1732977+00:00,2026-09-22T13:05:39.5559984+00:00,,,172.29.0.11,256,256,65.48%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000077.txt
77,2026-09-22T13:05:39.1732977+00:00,2026-09-22T13:05:39.5559984+00:00,,,172.29.0.12,256,256,63.78%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000077.txt
77,2026-09-22T13:05:39.1732977+00:00,2026-09-22T13:05:39.5559984+00:00,,,172.29.0.13,256,256,70.74%,f9ca306ce55b0a73b3d6788f64242d3d0dfb9cb98e230ba85448ffc3536dcae8,ring_000077.txt
