treatment,phase,event,timestamp_utc,event_relative_s,sample,node,node_count,direction,shards,counter_bytes,increment_bytes,counter_reset
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.453421+00:00,726.853998,5120,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.453421+00:00,726.853998,5120,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.453421+00:00,726.853998,5120,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.453421+00:00,726.853998,5120,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.453421+00:00,726.853998,5120,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:00.453421+00:00,726.853998,5120,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:01.453545+00:00,727.854122,5121,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:02.453844+00:00,728.854421,5122,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:03.454046+00:00,729.854623,5123,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:04.454221+00:00,730.854798,5124,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:05.454328+00:00,731.854905,5125,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:06.454450+00:00,732.855027,5126,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:07.454577+00:00,733.855154,5127,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:08.454727+00:00,734.855304,5128,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:09.454859+00:00,735.855436,5129,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:10.454987+00:00,736.855564,5130,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:11.455148+00:00,737.855725,5131,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:12.455244+00:00,738.855821,5132,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:13.455419+00:00,739.855996,5133,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:14.455651+00:00,740.856228,5134,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:15.455785+00:00,741.856362,5135,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:16.455908+00:00,742.856485,5136,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:17.456056+00:00,743.856633,5137,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:18.456193+00:00,744.856770,5138,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:19.456298+00:00,745.856875,5139,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:20.456410+00:00,746.856987,5140,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:21.456509+00:00,747.857086,5141,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:22.456637+00:00,748.857214,5142,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:23.456789+00:00,749.857366,5143,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:24.456939+00:00,750.857516,5144,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla1,4,outgoing,2,135740544,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla2,4,incoming,2,277094,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla2,4,outgoing,2,153890512,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla3,4,incoming,2,138674,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla3,4,outgoing,2,160945184,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla4,4,incoming,2,450160472,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:25.457090+00:00,751.857667,5145,r-scylla4,4,outgoing,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:26.457227+00:00,752.857804,5146,r-scylla1,4,incoming,2,0,0,False
vnodes,scaleout,join_command_start,2026-09-22T14:30:26.457227+00:00,752.857804,5146,r-scylla1,4,outgoing,2,135740544,0,False
